plate	round	well	tile	z	channel
2	1	A1	1117	0	405_nm
2	1	A1	1117	0	488_nm
2	1	A1	1117	0	561_nm
2	1	A1	1117	0	638_nm
2	1	A1	1118	0	405_nm
2	1	A1	1118	0	488_nm
2	1	A1	1118	0	561_nm
2	1	A1	1118	0	638_nm
2	1	A1	1119	0	405_nm
2	1	A1	1119	0	488_nm
2	1	A1	1119	0	561_nm
2	1	A1	1119	0	638_nm
2	1	A1	1120	0	405_nm
2	1	A1	1120	0	488_nm
2	1	A1	1120	0	561_nm
2	1	A1	1120	0	638_nm
2	1	A1	1121	0	405_nm
2	1	A1	1121	0	488_nm
2	1	A1	1121	0	561_nm
2	1	A1	1121	0	638_nm
2	1	A1	1122	0	405_nm
2	1	A1	1122	0	488_nm
2	1	A1	1122	0	561_nm
2	1	A1	1122	0	638_nm
2	1	A1	1123	0	405_nm
2	1	A1	1123	0	488_nm
2	1	A1	1123	0	561_nm
2	1	A1	1123	0	638_nm
2	1	A1	1124	0	405_nm
2	1	A1	1124	0	488_nm
2	1	A1	1124	0	561_nm
2	1	A1	1124	0	638_nm
2	1	A1	1125	0	405_nm
2	1	A1	1125	0	488_nm
2	1	A1	1125	0	561_nm
2	1	A1	1125	0	638_nm
2	1	A1	1126	0	405_nm
2	1	A1	1126	0	488_nm
2	1	A1	1126	0	561_nm
2	1	A1	1126	0	638_nm
2	1	A1	1127	0	405_nm
2	1	A1	1127	0	488_nm
2	1	A1	1127	0	561_nm
2	1	A1	1127	0	638_nm
2	1	A1	1128	0	405_nm
2	1	A1	1128	0	488_nm
2	1	A1	1128	0	561_nm
2	1	A1	1128	0	638_nm
2	1	A1	1129	0	405_nm
2	1	A1	1129	0	488_nm
2	1	A1	1129	0	561_nm
2	1	A1	1129	0	638_nm
2	1	A1	1130	0	405_nm
2	1	A1	1130	0	488_nm
2	1	A1	1130	0	561_nm
2	1	A1	1130	0	638_nm
2	1	A1	1131	0	405_nm
2	1	A1	1131	0	488_nm
2	1	A1	1131	0	561_nm
2	1	A1	1131	0	638_nm
2	1	A1	1132	0	405_nm
2	1	A1	1132	0	488_nm
2	1	A1	1132	0	561_nm
2	1	A1	1132	0	638_nm
2	1	A1	1133	0	405_nm
2	1	A1	1133	0	488_nm
2	1	A1	1133	0	561_nm
2	1	A1	1133	0	638_nm
2	1	A1	1134	0	405_nm
2	1	A1	1134	0	488_nm
2	1	A1	1134	0	561_nm
2	1	A1	1134	0	638_nm
2	1	A1	1135	0	405_nm
2	1	A1	1135	0	488_nm
2	1	A1	1135	0	561_nm
2	1	A1	1135	0	638_nm
2	1	A1	1136	0	405_nm
2	1	A1	1136	0	488_nm
2	1	A1	1136	0	561_nm
2	1	A1	1136	0	638_nm
2	1	A1	1137	0	405_nm
2	1	A1	1137	0	488_nm
2	1	A1	1137	0	561_nm
2	1	A1	1137	0	638_nm
2	1	A1	1138	0	405_nm
2	1	A1	1138	0	488_nm
2	1	A1	1138	0	561_nm
2	1	A1	1138	0	638_nm
2	1	A1	1139	0	405_nm
2	1	A1	1139	0	488_nm
2	1	A1	1139	0	561_nm
2	1	A1	1139	0	638_nm
2	1	A1	1140	0	405_nm
2	1	A1	1140	0	488_nm
2	1	A1	1140	0	561_nm
2	1	A1	1140	0	638_nm
2	1	A1	1141	0	405_nm
2	1	A1	1141	0	488_nm
2	1	A1	1141	0	561_nm
2	1	A1	1141	0	638_nm
2	1	A1	1142	0	405_nm
2	1	A1	1142	0	488_nm
2	1	A1	1142	0	561_nm
2	1	A1	1142	0	638_nm
2	1	A1	1143	0	405_nm
2	1	A1	1143	0	488_nm
2	1	A1	1143	0	561_nm
2	1	A1	1143	0	638_nm
2	1	A1	1144	0	405_nm
2	1	A1	1144	0	488_nm
2	1	A1	1144	0	561_nm
2	1	A1	1144	0	638_nm
2	1	A1	1145	0	405_nm
2	1	A1	1145	0	488_nm
2	1	A1	1145	0	561_nm
2	1	A1	1145	0	638_nm
2	1	A1	1146	0	405_nm
2	1	A1	1146	0	488_nm
2	1	A1	1146	0	561_nm
2	1	A1	1146	0	638_nm
2	1	A1	1147	0	405_nm
2	1	A1	1147	0	488_nm
2	1	A1	1147	0	561_nm
2	1	A1	1147	0	638_nm
2	1	A1	1148	0	405_nm
2	1	A1	1148	0	488_nm
2	1	A1	1148	0	561_nm
2	1	A1	1148	0	638_nm
2	1	A1	1149	0	405_nm
2	1	A1	1149	0	488_nm
2	1	A1	1149	0	561_nm
2	1	A1	1149	0	638_nm
2	1	A1	1150	0	405_nm
2	1	A1	1150	0	488_nm
2	1	A1	1150	0	561_nm
2	1	A1	1150	0	638_nm
2	1	A1	1151	0	405_nm
2	1	A1	1151	0	488_nm
2	1	A1	1151	0	561_nm
2	1	A1	1151	0	638_nm
2	1	A1	1152	0	405_nm
2	1	A1	1152	0	488_nm
2	1	A1	1152	0	561_nm
2	1	A1	1152	0	638_nm
2	1	A1	1153	0	405_nm
2	1	A1	1153	0	488_nm
2	1	A1	1153	0	561_nm
2	1	A1	1153	0	638_nm
2	1	A1	1154	0	405_nm
2	1	A1	1154	0	488_nm
2	1	A1	1154	0	561_nm
2	1	A1	1154	0	638_nm
2	1	A1	1155	0	405_nm
2	1	A1	1155	0	488_nm
2	1	A1	1155	0	561_nm
2	1	A1	1155	0	638_nm
2	1	A1	1156	0	405_nm
2	1	A1	1156	0	488_nm
2	1	A1	1156	0	561_nm
2	1	A1	1156	0	638_nm
2	1	A1	1157	0	405_nm
2	1	A1	1157	0	488_nm
2	1	A1	1157	0	561_nm
2	1	A1	1157	0	638_nm
2	1	A1	1158	0	405_nm
2	1	A1	1158	0	488_nm
2	1	A1	1158	0	561_nm
2	1	A1	1158	0	638_nm
2	1	A1	1159	0	405_nm
2	1	A1	1159	0	488_nm
2	1	A1	1159	0	561_nm
2	1	A1	1159	0	638_nm
2	1	A1	1160	0	405_nm
2	1	A1	1160	0	488_nm
2	1	A1	1160	0	561_nm
2	1	A1	1160	0	638_nm
2	1	A1	1161	0	405_nm
2	1	A1	1161	0	488_nm
2	1	A1	1161	0	561_nm
2	1	A1	1161	0	638_nm
2	1	A1	1162	0	405_nm
2	1	A1	1162	0	488_nm
2	1	A1	1162	0	561_nm
2	1	A1	1162	0	638_nm
2	1	A1	1163	0	405_nm
2	1	A1	1163	0	488_nm
2	1	A1	1163	0	561_nm
2	1	A1	1163	0	638_nm
2	1	A1	1164	0	405_nm
2	1	A1	1164	0	488_nm
2	1	A1	1164	0	561_nm
2	1	A1	1164	0	638_nm
2	1	A1	1165	0	405_nm
2	1	A1	1165	0	488_nm
2	1	A1	1165	0	561_nm
2	1	A1	1165	0	638_nm
2	1	A1	1166	0	405_nm
2	1	A1	1166	0	488_nm
2	1	A1	1166	0	561_nm
2	1	A1	1166	0	638_nm
2	1	A1	1167	0	405_nm
2	1	A1	1167	0	488_nm
2	1	A1	1167	0	561_nm
2	1	A1	1167	0	638_nm
2	1	A1	1168	0	405_nm
2	1	A1	1168	0	488_nm
2	1	A1	1168	0	561_nm
2	1	A1	1168	0	638_nm
2	1	A1	1169	0	405_nm
2	1	A1	1169	0	488_nm
2	1	A1	1169	0	561_nm
2	1	A1	1169	0	638_nm
2	1	A1	1170	0	405_nm
2	1	A1	1170	0	488_nm
2	1	A1	1170	0	561_nm
2	1	A1	1170	0	638_nm
2	1	A1	1171	0	405_nm
2	1	A1	1171	0	488_nm
2	1	A1	1171	0	561_nm
2	1	A1	1171	0	638_nm
2	1	A1	1172	0	405_nm
2	1	A1	1172	0	488_nm
2	1	A1	1172	0	561_nm
2	1	A1	1172	0	638_nm
2	1	A1	1173	0	405_nm
2	1	A1	1173	0	488_nm
2	1	A1	1173	0	561_nm
2	1	A1	1173	0	638_nm
2	1	A1	1174	0	405_nm
2	1	A1	1174	0	488_nm
2	1	A1	1174	0	561_nm
2	1	A1	1174	0	638_nm
2	1	A1	1175	0	405_nm
2	1	A1	1175	0	488_nm
2	1	A1	1175	0	561_nm
2	1	A1	1175	0	638_nm
2	1	A1	1176	0	405_nm
2	1	A1	1176	0	488_nm
2	1	A1	1176	0	561_nm
2	1	A1	1176	0	638_nm
2	1	A1	1177	0	405_nm
2	1	A1	1177	0	488_nm
2	1	A1	1177	0	561_nm
2	1	A1	1177	0	638_nm
2	1	A1	1178	0	405_nm
2	1	A1	1178	0	488_nm
2	1	A1	1178	0	561_nm
2	1	A1	1178	0	638_nm
2	1	A1	1179	0	405_nm
2	1	A1	1179	0	488_nm
2	1	A1	1179	0	561_nm
2	1	A1	1179	0	638_nm
2	1	A1	1180	0	405_nm
2	1	A1	1180	0	488_nm
2	1	A1	1180	0	561_nm
2	1	A1	1180	0	638_nm
2	1	A1	1181	0	405_nm
2	1	A1	1181	0	488_nm
2	1	A1	1181	0	561_nm
2	1	A1	1181	0	638_nm
2	1	A1	1182	0	405_nm
2	1	A1	1182	0	488_nm
2	1	A1	1182	0	561_nm
2	1	A1	1182	0	638_nm
2	1	A1	1183	0	405_nm
2	1	A1	1183	0	488_nm
2	1	A1	1183	0	561_nm
2	1	A1	1183	0	638_nm
2	1	A1	1184	0	405_nm
2	1	A1	1184	0	488_nm
2	1	A1	1184	0	561_nm
2	1	A1	1184	0	638_nm
2	1	A1	1185	0	405_nm
2	1	A1	1185	0	488_nm
2	1	A1	1185	0	561_nm
2	1	A1	1185	0	638_nm
2	1	A1	1186	0	405_nm
2	1	A1	1186	0	488_nm
2	1	A1	1186	0	561_nm
2	1	A1	1186	0	638_nm
2	1	A1	1187	0	405_nm
2	1	A1	1187	0	488_nm
2	1	A1	1187	0	561_nm
2	1	A1	1187	0	638_nm
2	1	A1	1188	0	405_nm
2	1	A1	1188	0	488_nm
2	1	A1	1188	0	561_nm
2	1	A1	1188	0	638_nm
2	1	A1	1189	0	405_nm
2	1	A1	1189	0	488_nm
2	1	A1	1189	0	561_nm
2	1	A1	1189	0	638_nm
2	1	A1	1190	0	405_nm
2	1	A1	1190	0	488_nm
2	1	A1	1190	0	561_nm
2	1	A1	1190	0	638_nm
2	1	A1	1191	0	405_nm
2	1	A1	1191	0	488_nm
2	1	A1	1191	0	561_nm
2	1	A1	1191	0	638_nm
2	1	A1	1192	0	405_nm
2	1	A1	1192	0	488_nm
2	1	A1	1192	0	561_nm
2	1	A1	1192	0	638_nm
2	1	A1	1193	0	405_nm
2	1	A1	1193	0	488_nm
2	1	A1	1193	0	561_nm
2	1	A1	1193	0	638_nm
2	1	A1	1194	0	405_nm
2	1	A1	1194	0	488_nm
2	1	A1	1194	0	561_nm
2	1	A1	1194	0	638_nm
2	1	A1	1195	0	405_nm
2	1	A1	1195	0	488_nm
2	1	A1	1195	0	561_nm
2	1	A1	1195	0	638_nm
2	1	A1	1196	0	405_nm
2	1	A1	1196	0	488_nm
2	1	A1	1196	0	561_nm
2	1	A1	1196	0	638_nm
2	1	A1	1197	0	405_nm
2	1	A1	1197	0	488_nm
2	1	A1	1197	0	561_nm
2	1	A1	1197	0	638_nm
2	1	A1	1198	0	405_nm
2	1	A1	1198	0	488_nm
2	1	A1	1198	0	561_nm
2	1	A1	1198	0	638_nm
2	1	A1	1199	0	405_nm
2	1	A1	1199	0	488_nm
2	1	A1	1199	0	561_nm
2	1	A1	1199	0	638_nm
2	1	A1	1200	0	405_nm
2	1	A1	1200	0	488_nm
2	1	A1	1200	0	561_nm
2	1	A1	1200	0	638_nm
2	1	A1	1201	0	405_nm
2	1	A1	1201	0	488_nm
2	1	A1	1201	0	561_nm
2	1	A1	1201	0	638_nm
2	1	A1	1202	0	405_nm
2	1	A1	1202	0	488_nm
2	1	A1	1202	0	561_nm
2	1	A1	1202	0	638_nm
2	1	A1	1203	0	405_nm
2	1	A1	1203	0	488_nm
2	1	A1	1203	0	561_nm
2	1	A1	1203	0	638_nm
2	1	A1	1204	0	405_nm
2	1	A1	1204	0	488_nm
2	1	A1	1204	0	561_nm
2	1	A1	1204	0	638_nm
2	1	A1	1205	0	405_nm
2	1	A1	1205	0	488_nm
2	1	A1	1205	0	561_nm
2	1	A1	1205	0	638_nm
2	1	A1	1206	0	405_nm
2	1	A1	1206	0	488_nm
2	1	A1	1206	0	561_nm
2	1	A1	1206	0	638_nm
2	1	A1	1207	0	405_nm
2	1	A1	1207	0	488_nm
2	1	A1	1207	0	561_nm
2	1	A1	1207	0	638_nm
2	1	A1	1208	0	405_nm
2	1	A1	1208	0	488_nm
2	1	A1	1208	0	561_nm
2	1	A1	1208	0	638_nm
2	1	A1	1209	0	405_nm
2	1	A1	1209	0	488_nm
2	1	A1	1209	0	561_nm
2	1	A1	1209	0	638_nm
2	1	A1	1210	0	405_nm
2	1	A1	1210	0	488_nm
2	1	A1	1210	0	561_nm
2	1	A1	1210	0	638_nm
2	1	A1	1211	0	405_nm
2	1	A1	1211	0	488_nm
2	1	A1	1211	0	561_nm
2	1	A1	1211	0	638_nm
2	1	A1	1212	0	405_nm
2	1	A1	1212	0	488_nm
2	1	A1	1212	0	561_nm
2	1	A1	1212	0	638_nm
2	1	A1	1213	0	405_nm
2	1	A1	1213	0	488_nm
2	1	A1	1213	0	561_nm
2	1	A1	1213	0	638_nm
2	1	A1	1214	0	405_nm
2	1	A1	1214	0	488_nm
2	1	A1	1214	0	561_nm
2	1	A1	1214	0	638_nm
2	1	A1	1215	0	405_nm
2	1	A1	1215	0	488_nm
2	1	A1	1215	0	561_nm
2	1	A1	1215	0	638_nm
2	1	A1	1216	0	405_nm
2	1	A1	1216	0	488_nm
2	1	A1	1216	0	561_nm
2	1	A1	1216	0	638_nm
2	1	A1	1217	0	405_nm
2	1	A1	1217	0	488_nm
2	1	A1	1217	0	561_nm
2	1	A1	1217	0	638_nm
2	1	A1	1218	0	405_nm
2	1	A1	1218	0	488_nm
2	1	A1	1218	0	561_nm
2	1	A1	1218	0	638_nm
2	1	A1	1219	0	405_nm
2	1	A1	1219	0	488_nm
2	1	A1	1219	0	561_nm
2	1	A1	1219	0	638_nm
2	1	A1	1220	0	405_nm
2	1	A1	1220	0	488_nm
2	1	A1	1220	0	561_nm
2	1	A1	1220	0	638_nm
2	1	A1	1221	0	405_nm
2	1	A1	1221	0	488_nm
2	1	A1	1221	0	561_nm
2	1	A1	1221	0	638_nm
2	1	A1	1222	0	405_nm
2	1	A1	1222	0	488_nm
2	1	A1	1222	0	561_nm
2	1	A1	1222	0	638_nm
2	1	A1	1223	0	405_nm
2	1	A1	1223	0	488_nm
2	1	A1	1223	0	561_nm
2	1	A1	1223	0	638_nm
2	1	A1	1224	0	405_nm
2	1	A1	1224	0	488_nm
2	1	A1	1224	0	561_nm
2	1	A1	1224	0	638_nm
2	1	A1	1225	0	405_nm
2	1	A1	1225	0	488_nm
2	1	A1	1225	0	561_nm
2	1	A1	1225	0	638_nm
2	1	A1	1226	0	405_nm
2	1	A1	1226	0	488_nm
2	1	A1	1226	0	561_nm
2	1	A1	1226	0	638_nm
2	1	A1	1227	0	405_nm
2	1	A1	1227	0	488_nm
2	1	A1	1227	0	561_nm
2	1	A1	1227	0	638_nm
2	1	A1	1228	0	405_nm
2	1	A1	1228	0	488_nm
2	1	A1	1228	0	561_nm
2	1	A1	1228	0	638_nm
2	1	A1	1229	0	405_nm
2	1	A1	1229	0	488_nm
2	1	A1	1229	0	561_nm
2	1	A1	1229	0	638_nm
2	1	A1	1230	0	405_nm
2	1	A1	1230	0	488_nm
2	1	A1	1230	0	561_nm
2	1	A1	1230	0	638_nm
2	1	A1	1231	0	405_nm
2	1	A1	1231	0	488_nm
2	1	A1	1231	0	561_nm
2	1	A1	1231	0	638_nm
2	1	A1	1232	0	405_nm
2	1	A1	1232	0	488_nm
2	1	A1	1232	0	561_nm
2	1	A1	1232	0	638_nm
2	1	A1	1233	0	405_nm
2	1	A1	1233	0	488_nm
2	1	A1	1233	0	561_nm
2	1	A1	1233	0	638_nm
2	1	A1	1234	0	405_nm
2	1	A1	1234	0	488_nm
2	1	A1	1234	0	561_nm
2	1	A1	1234	0	638_nm
2	1	A1	1235	0	405_nm
2	1	A1	1235	0	488_nm
2	1	A1	1235	0	561_nm
2	1	A1	1235	0	638_nm
2	1	A1	1236	0	405_nm
2	1	A1	1236	0	488_nm
2	1	A1	1236	0	561_nm
2	1	A1	1236	0	638_nm
2	1	A1	1237	0	405_nm
2	1	A1	1237	0	488_nm
2	1	A1	1237	0	561_nm
2	1	A1	1237	0	638_nm
2	1	A1	1238	0	405_nm
2	1	A1	1238	0	488_nm
2	1	A1	1238	0	561_nm
2	1	A1	1238	0	638_nm
2	1	A1	1239	0	405_nm
2	1	A1	1239	0	488_nm
2	1	A1	1239	0	561_nm
2	1	A1	1239	0	638_nm
2	1	A1	1240	0	405_nm
2	1	A1	1240	0	488_nm
2	1	A1	1240	0	561_nm
2	1	A1	1240	0	638_nm
2	1	A1	1241	0	405_nm
2	1	A1	1241	0	488_nm
2	1	A1	1241	0	561_nm
2	1	A1	1241	0	638_nm
2	1	A1	1242	0	405_nm
2	1	A1	1242	0	488_nm
2	1	A1	1242	0	561_nm
2	1	A1	1242	0	638_nm
2	1	A1	1243	0	405_nm
2	1	A1	1243	0	488_nm
2	1	A1	1243	0	561_nm
2	1	A1	1243	0	638_nm
2	1	A1	1244	0	405_nm
2	1	A1	1244	0	488_nm
2	1	A1	1244	0	561_nm
2	1	A1	1244	0	638_nm
2	1	A1	1245	0	405_nm
2	1	A1	1245	0	488_nm
2	1	A1	1245	0	561_nm
2	1	A1	1245	0	638_nm
2	1	A1	1246	0	405_nm
2	1	A1	1246	0	488_nm
2	1	A1	1246	0	561_nm
2	1	A1	1246	0	638_nm
2	1	A1	1247	0	405_nm
2	1	A1	1247	0	488_nm
2	1	A1	1247	0	561_nm
2	1	A1	1247	0	638_nm
2	1	A1	1248	0	405_nm
2	1	A1	1248	0	488_nm
2	1	A1	1248	0	561_nm
2	1	A1	1248	0	638_nm
2	1	A1	1249	0	405_nm
2	1	A1	1249	0	488_nm
2	1	A1	1249	0	561_nm
2	1	A1	1249	0	638_nm
2	1	A1	1250	0	405_nm
2	1	A1	1250	0	488_nm
2	1	A1	1250	0	561_nm
2	1	A1	1250	0	638_nm
2	1	A1	1251	0	405_nm
2	1	A1	1251	0	488_nm
2	1	A1	1251	0	561_nm
2	1	A1	1251	0	638_nm
2	1	A1	1252	0	405_nm
2	1	A1	1252	0	488_nm
2	1	A1	1252	0	561_nm
2	1	A1	1252	0	638_nm
2	1	A1	1253	0	405_nm
2	1	A1	1253	0	488_nm
2	1	A1	1253	0	561_nm
2	1	A1	1253	0	638_nm
2	1	A1	1254	0	405_nm
2	1	A1	1254	0	488_nm
2	1	A1	1254	0	561_nm
2	1	A1	1254	0	638_nm
2	1	A1	1255	0	405_nm
2	1	A1	1255	0	488_nm
2	1	A1	1255	0	561_nm
2	1	A1	1255	0	638_nm
2	1	A1	1256	0	405_nm
2	1	A1	1256	0	488_nm
2	1	A1	1256	0	561_nm
2	1	A1	1256	0	638_nm
2	1	A1	1257	0	405_nm
2	1	A1	1257	0	488_nm
2	1	A1	1257	0	561_nm
2	1	A1	1257	0	638_nm
2	1	A1	1258	0	405_nm
2	1	A1	1258	0	488_nm
2	1	A1	1258	0	561_nm
2	1	A1	1258	0	638_nm
2	1	A1	1259	0	405_nm
2	1	A1	1259	0	488_nm
2	1	A1	1259	0	561_nm
2	1	A1	1259	0	638_nm
2	1	A1	1260	0	405_nm
2	1	A1	1260	0	488_nm
2	1	A1	1260	0	561_nm
2	1	A1	1260	0	638_nm
2	1	A1	1261	0	405_nm
2	1	A1	1261	0	488_nm
2	1	A1	1261	0	561_nm
2	1	A1	1261	0	638_nm
2	1	A1	1262	0	405_nm
2	1	A1	1262	0	488_nm
2	1	A1	1262	0	561_nm
2	1	A1	1262	0	638_nm
2	1	A1	1263	0	405_nm
2	1	A1	1263	0	488_nm
2	1	A1	1263	0	561_nm
2	1	A1	1263	0	638_nm
2	1	A1	1264	0	405_nm
2	1	A1	1264	0	488_nm
2	1	A1	1264	0	561_nm
2	1	A1	1264	0	638_nm
2	1	A1	1265	0	405_nm
2	1	A1	1265	0	488_nm
2	1	A1	1265	0	561_nm
2	1	A1	1265	0	638_nm
2	1	A1	1266	0	405_nm
2	1	A1	1266	0	488_nm
2	1	A1	1266	0	561_nm
2	1	A1	1266	0	638_nm
2	1	A1	1267	0	405_nm
2	1	A1	1267	0	488_nm
2	1	A1	1267	0	561_nm
2	1	A1	1267	0	638_nm
2	1	A1	1268	0	405_nm
2	1	A1	1268	0	488_nm
2	1	A1	1268	0	561_nm
2	1	A1	1268	0	638_nm
2	1	A1	1269	0	405_nm
2	1	A1	1269	0	488_nm
2	1	A1	1269	0	561_nm
2	1	A1	1269	0	638_nm
2	1	A1	1270	0	405_nm
2	1	A1	1270	0	488_nm
2	1	A1	1270	0	561_nm
2	1	A1	1270	0	638_nm
2	1	A1	1271	0	405_nm
2	1	A1	1271	0	488_nm
2	1	A1	1271	0	561_nm
2	1	A1	1271	0	638_nm
2	1	A1	1272	0	405_nm
2	1	A1	1272	0	488_nm
2	1	A1	1272	0	561_nm
2	1	A1	1272	0	638_nm
2	1	A1	1273	0	405_nm
2	1	A1	1273	0	488_nm
2	1	A1	1273	0	561_nm
2	1	A1	1273	0	638_nm
2	1	A1	1274	0	405_nm
2	1	A1	1274	0	488_nm
2	1	A1	1274	0	561_nm
2	1	A1	1274	0	638_nm
2	1	A1	1275	0	405_nm
2	1	A1	1275	0	488_nm
2	1	A1	1275	0	561_nm
2	1	A1	1275	0	638_nm
2	1	A1	1276	0	405_nm
2	1	A1	1276	0	488_nm
2	1	A1	1276	0	561_nm
2	1	A1	1276	0	638_nm
2	1	A1	1277	0	405_nm
2	1	A1	1277	0	488_nm
2	1	A1	1277	0	561_nm
2	1	A1	1277	0	638_nm
2	1	A1	1278	0	405_nm
2	1	A1	1278	0	488_nm
2	1	A1	1278	0	561_nm
2	1	A1	1278	0	638_nm
2	1	A1	1279	0	405_nm
2	1	A1	1279	0	488_nm
2	1	A1	1279	0	561_nm
2	1	A1	1279	0	638_nm
2	1	A1	1280	0	405_nm
2	1	A1	1280	0	488_nm
2	1	A1	1280	0	561_nm
2	1	A1	1280	0	638_nm
2	1	A1	1281	0	405_nm
2	1	A1	1281	0	488_nm
2	1	A1	1281	0	561_nm
2	1	A1	1281	0	638_nm
2	1	A1	1282	0	405_nm
2	1	A1	1282	0	488_nm
2	1	A1	1282	0	561_nm
2	1	A1	1282	0	638_nm
2	1	A1	1283	0	405_nm
2	1	A1	1283	0	488_nm
2	1	A1	1283	0	561_nm
2	1	A1	1283	0	638_nm
2	1	A1	1284	0	405_nm
2	1	A1	1284	0	488_nm
2	1	A1	1284	0	561_nm
2	1	A1	1284	0	638_nm
2	1	A1	1285	0	405_nm
2	1	A1	1285	0	488_nm
2	1	A1	1285	0	561_nm
2	1	A1	1285	0	638_nm
2	1	A1	1286	0	405_nm
2	1	A1	1286	0	488_nm
2	1	A1	1286	0	561_nm
2	1	A1	1286	0	638_nm
2	1	A1	1287	0	405_nm
2	1	A1	1287	0	488_nm
2	1	A1	1287	0	561_nm
2	1	A1	1287	0	638_nm
2	1	A1	1288	0	405_nm
2	1	A1	1288	0	488_nm
2	1	A1	1288	0	561_nm
2	1	A1	1288	0	638_nm
2	1	A1	1289	0	405_nm
2	1	A1	1289	0	488_nm
2	1	A1	1289	0	561_nm
2	1	A1	1289	0	638_nm
2	1	A1	1290	0	405_nm
2	1	A1	1290	0	488_nm
2	1	A1	1290	0	561_nm
2	1	A1	1290	0	638_nm
2	1	A1	1291	0	405_nm
2	1	A1	1291	0	488_nm
2	1	A1	1291	0	561_nm
2	1	A1	1291	0	638_nm
2	1	A1	1292	0	405_nm
2	1	A1	1292	0	488_nm
2	1	A1	1292	0	561_nm
2	1	A1	1292	0	638_nm
2	1	A1	1293	0	405_nm
2	1	A1	1293	0	488_nm
2	1	A1	1293	0	561_nm
2	1	A1	1293	0	638_nm
2	1	A1	1294	0	405_nm
2	1	A1	1294	0	488_nm
2	1	A1	1294	0	561_nm
2	1	A1	1294	0	638_nm
2	1	A1	1295	0	405_nm
2	1	A1	1295	0	488_nm
2	1	A1	1295	0	561_nm
2	1	A1	1295	0	638_nm
2	1	A1	1296	0	405_nm
2	1	A1	1296	0	488_nm
2	1	A1	1296	0	561_nm
2	1	A1	1296	0	638_nm
2	1	A1	1297	0	405_nm
2	1	A1	1297	0	488_nm
2	1	A1	1297	0	561_nm
2	1	A1	1297	0	638_nm
2	1	A1	1298	0	405_nm
2	1	A1	1298	0	488_nm
2	1	A1	1298	0	561_nm
2	1	A1	1298	0	638_nm
2	1	A1	1299	0	405_nm
2	1	A1	1299	0	488_nm
2	1	A1	1299	0	561_nm
2	1	A1	1299	0	638_nm
2	1	A1	1300	0	405_nm
2	1	A1	1300	0	488_nm
2	1	A1	1300	0	561_nm
2	1	A1	1300	0	638_nm
2	1	A1	1301	0	405_nm
2	1	A1	1301	0	488_nm
2	1	A1	1301	0	561_nm
2	1	A1	1301	0	638_nm
2	1	A1	1302	0	405_nm
2	1	A1	1302	0	488_nm
2	1	A1	1302	0	561_nm
2	1	A1	1302	0	638_nm
2	1	A1	1303	0	405_nm
2	1	A1	1303	0	488_nm
2	1	A1	1303	0	561_nm
2	1	A1	1303	0	638_nm
2	1	A1	1304	0	405_nm
2	1	A1	1304	0	488_nm
2	1	A1	1304	0	561_nm
2	1	A1	1304	0	638_nm
2	1	A1	1305	0	405_nm
2	1	A1	1305	0	488_nm
2	1	A1	1305	0	561_nm
2	1	A1	1305	0	638_nm
2	1	A1	1306	0	405_nm
2	1	A1	1306	0	488_nm
2	1	A1	1306	0	561_nm
2	1	A1	1306	0	638_nm
2	1	A1	1307	0	405_nm
2	1	A1	1307	0	488_nm
2	1	A1	1307	0	561_nm
2	1	A1	1307	0	638_nm
2	1	A1	1308	0	405_nm
2	1	A1	1308	0	488_nm
2	1	A1	1308	0	561_nm
2	1	A1	1308	0	638_nm
2	1	A1	1309	0	405_nm
2	1	A1	1309	0	488_nm
2	1	A1	1309	0	561_nm
2	1	A1	1309	0	638_nm
2	1	A1	1310	0	405_nm
2	1	A1	1310	0	488_nm
2	1	A1	1310	0	561_nm
2	1	A1	1310	0	638_nm
2	1	A1	1311	0	405_nm
2	1	A1	1311	0	488_nm
2	1	A1	1311	0	561_nm
2	1	A1	1311	0	638_nm
2	1	A1	1312	0	405_nm
2	1	A1	1312	0	488_nm
2	1	A1	1312	0	561_nm
2	1	A1	1312	0	638_nm
2	1	A1	1313	0	405_nm
2	1	A1	1313	0	488_nm
2	1	A1	1313	0	561_nm
2	1	A1	1313	0	638_nm
2	1	A1	1314	0	405_nm
2	1	A1	1314	0	488_nm
2	1	A1	1314	0	561_nm
2	1	A1	1314	0	638_nm
2	1	A1	1315	0	405_nm
2	1	A1	1315	0	488_nm
2	1	A1	1315	0	561_nm
2	1	A1	1315	0	638_nm
2	1	A1	1316	0	405_nm
2	1	A1	1316	0	488_nm
2	1	A1	1316	0	561_nm
2	1	A1	1316	0	638_nm
2	1	A1	1317	0	405_nm
2	1	A1	1317	0	488_nm
2	1	A1	1317	0	561_nm
2	1	A1	1317	0	638_nm
2	1	A1	1318	0	405_nm
2	1	A1	1318	0	488_nm
2	1	A1	1318	0	561_nm
2	1	A1	1318	0	638_nm
2	1	A1	1319	0	405_nm
2	1	A1	1319	0	488_nm
2	1	A1	1319	0	561_nm
2	1	A1	1319	0	638_nm
2	1	A1	1320	0	405_nm
2	1	A1	1320	0	488_nm
2	1	A1	1320	0	561_nm
2	1	A1	1320	0	638_nm
2	1	A1	1321	0	405_nm
2	1	A1	1321	0	488_nm
2	1	A1	1321	0	561_nm
2	1	A1	1321	0	638_nm
2	1	A1	1322	0	405_nm
2	1	A1	1322	0	488_nm
