plate	cycle	well	tile	z	channel
1	10	A1	78	0	561_nm_Ex_-_2
1	10	A1	78	0	638_nm_Ex_-_1
1	10	A1	78	0	638_nm_Ex_-_2
1	10	A1	79	0	405_nm_Ex
1	10	A1	79	0	561_nm_Ex_-_1
1	10	A1	79	0	561_nm_Ex_-_2
1	10	A1	79	0	638_nm_Ex_-_1
1	10	A1	79	0	638_nm_Ex_-_2
1	10	A1	80	0	405_nm_Ex
1	10	A1	80	0	561_nm_Ex_-_1
1	10	A1	80	0	561_nm_Ex_-_2
1	10	A1	80	0	638_nm_Ex_-_1
1	10	A1	80	0	638_nm_Ex_-_2
1	10	A1	81	0	405_nm_Ex
1	10	A1	81	0	561_nm_Ex_-_1
1	10	A1	81	0	561_nm_Ex_-_2
1	10	A1	81	0	638_nm_Ex_-_1
1	10	A1	81	0	638_nm_Ex_-_2
1	10	A1	82	0	405_nm_Ex
1	10	A1	82	0	561_nm_Ex_-_1
1	10	A1	82	0	561_nm_Ex_-_2
1	10	A1	82	0	638_nm_Ex_-_1
1	10	A1	82	0	638_nm_Ex_-_2
1	10	A1	83	0	405_nm_Ex
1	10	A1	83	0	561_nm_Ex_-_1
1	10	A1	83	0	561_nm_Ex_-_2
1	10	A1	83	0	638_nm_Ex_-_1
1	10	A1	83	0	638_nm_Ex_-_2
1	10	A1	84	0	405_nm_Ex
1	10	A1	84	0	561_nm_Ex_-_1
1	10	A1	84	0	561_nm_Ex_-_2
1	10	A1	84	0	638_nm_Ex_-_1
1	10	A1	84	0	638_nm_Ex_-_2
1	10	A1	85	0	405_nm_Ex
1	10	A1	85	0	561_nm_Ex_-_1
1	10	A1	85	0	561_nm_Ex_-_2
1	10	A1	85	0	638_nm_Ex_-_1
1	10	A1	85	0	638_nm_Ex_-_2
1	10	A1	86	0	405_nm_Ex
1	10	A1	86	0	561_nm_Ex_-_1
1	10	A1	86	0	561_nm_Ex_-_2
1	10	A1	86	0	638_nm_Ex_-_1
1	10	A1	86	0	638_nm_Ex_-_2
1	10	A1	87	0	405_nm_Ex
1	10	A1	87	0	561_nm_Ex_-_1
1	10	A1	87	0	561_nm_Ex_-_2
1	10	A1	87	0	638_nm_Ex_-_1
1	10	A1	87	0	638_nm_Ex_-_2
1	10	A1	88	0	405_nm_Ex
1	10	A1	88	0	561_nm_Ex_-_1
1	10	A1	88	0	561_nm_Ex_-_2
1	10	A1	88	0	638_nm_Ex_-_1
1	10	A1	88	0	638_nm_Ex_-_2
1	10	A1	89	0	405_nm_Ex
1	10	A1	89	0	561_nm_Ex_-_1
1	10	A1	89	0	561_nm_Ex_-_2
1	10	A1	89	0	638_nm_Ex_-_1
1	10	A1	89	0	638_nm_Ex_-_2
1	10	A1	90	0	405_nm_Ex
1	10	A1	90	0	561_nm_Ex_-_1
1	10	A1	90	0	561_nm_Ex_-_2
1	10	A1	90	0	638_nm_Ex_-_1
1	10	A1	90	0	638_nm_Ex_-_2
1	10	A1	91	0	405_nm_Ex
1	10	A1	91	0	561_nm_Ex_-_1
1	10	A1	91	0	561_nm_Ex_-_2
1	10	A1	91	0	638_nm_Ex_-_1
1	10	A1	91	0	638_nm_Ex_-_2
1	10	A1	92	0	405_nm_Ex
1	10	A1	92	0	561_nm_Ex_-_1
1	10	A1	92	0	561_nm_Ex_-_2
1	10	A1	92	0	638_nm_Ex_-_1
1	10	A1	92	0	638_nm_Ex_-_2
1	10	A1	93	0	405_nm_Ex
1	10	A1	93	0	561_nm_Ex_-_1
1	10	A1	93	0	561_nm_Ex_-_2
1	10	A1	93	0	638_nm_Ex_-_1
1	10	A1	93	0	638_nm_Ex_-_2
1	10	A2	0	0	405_nm_Ex
1	10	A2	0	0	561_nm_Ex_-_1
1	10	A2	0	0	561_nm_Ex_-_2
1	10	A2	0	0	638_nm_Ex_-_1
1	10	A2	0	0	638_nm_Ex_-_2
1	10	A2	1	0	405_nm_Ex
1	10	A2	1	0	561_nm_Ex_-_1
1	10	A2	1	0	561_nm_Ex_-_2
1	10	A2	1	0	638_nm_Ex_-_1
1	10	A2	1	0	638_nm_Ex_-_2
1	10	A2	2	0	405_nm_Ex
1	10	A2	2	0	561_nm_Ex_-_1
1	10	A2	2	0	561_nm_Ex_-_2
1	10	A2	2	0	638_nm_Ex_-_1
1	10	A2	2	0	638_nm_Ex_-_2
1	10	A2	3	0	405_nm_Ex
1	10	A2	3	0	561_nm_Ex_-_1
1	10	A2	3	0	561_nm_Ex_-_2
1	10	A2	3	0	638_nm_Ex_-_1
1	10	A2	3	0	638_nm_Ex_-_2
1	10	A2	4	0	405_nm_Ex
1	10	A2	4	0	561_nm_Ex_-_1
1	10	A2	4	0	561_nm_Ex_-_2
1	10	A2	4	0	638_nm_Ex_-_1
1	10	A2	4	0	638_nm_Ex_-_2
1	10	A2	5	0	405_nm_Ex
1	10	A2	5	0	561_nm_Ex_-_1
1	10	A2	5	0	561_nm_Ex_-_2
1	10	A2	5	0	638_nm_Ex_-_1
1	10	A2	5	0	638_nm_Ex_-_2
1	10	A2	6	0	405_nm_Ex
1	10	A2	6	0	561_nm_Ex_-_1
1	10	A2	6	0	561_nm_Ex_-_2
1	10	A2	6	0	638_nm_Ex_-_1
1	10	A2	6	0	638_nm_Ex_-_2
1	10	A2	7	0	405_nm_Ex
1	10	A2	7	0	561_nm_Ex_-_1
1	10	A2	7	0	561_nm_Ex_-_2
1	10	A2	7	0	638_nm_Ex_-_1
1	10	A2	7	0	638_nm_Ex_-_2
1	10	A2	8	0	405_nm_Ex
1	10	A2	8	0	561_nm_Ex_-_1
1	10	A2	8	0	561_nm_Ex_-_2
1	10	A2	8	0	638_nm_Ex_-_1
1	10	A2	8	0	638_nm_Ex_-_2
1	10	A2	9	0	405_nm_Ex
1	10	A2	9	0	561_nm_Ex_-_1
1	10	A2	9	0	561_nm_Ex_-_2
1	10	A2	9	0	638_nm_Ex_-_1
1	10	A2	9	0	638_nm_Ex_-_2
1	10	A2	10	0	405_nm_Ex
1	10	A2	10	0	561_nm_Ex_-_1
1	10	A2	10	0	561_nm_Ex_-_2
1	10	A2	10	0	638_nm_Ex_-_1
1	10	A2	10	0	638_nm_Ex_-_2
1	10	A2	11	0	405_nm_Ex
1	10	A2	11	0	561_nm_Ex_-_1
1	10	A2	11	0	561_nm_Ex_-_2
1	10	A2	11	0	638_nm_Ex_-_1
1	10	A2	11	0	638_nm_Ex_-_2
1	10	A2	12	0	405_nm_Ex
1	10	A2	12	0	561_nm_Ex_-_1
1	10	A2	12	0	561_nm_Ex_-_2
1	10	A2	12	0	638_nm_Ex_-_1
1	10	A2	12	0	638_nm_Ex_-_2
1	10	A2	13	0	405_nm_Ex
1	10	A2	13	0	561_nm_Ex_-_1
1	10	A2	13	0	561_nm_Ex_-_2
1	10	A2	13	0	638_nm_Ex_-_1
1	10	A2	13	0	638_nm_Ex_-_2
1	10	A2	14	0	405_nm_Ex
1	10	A2	14	0	561_nm_Ex_-_1
1	10	A2	14	0	561_nm_Ex_-_2
1	10	A2	14	0	638_nm_Ex_-_1
1	10	A2	14	0	638_nm_Ex_-_2
1	10	A2	15	0	405_nm_Ex
1	10	A2	15	0	561_nm_Ex_-_1
1	10	A2	15	0	561_nm_Ex_-_2
1	10	A2	15	0	638_nm_Ex_-_1
1	10	A2	15	0	638_nm_Ex_-_2
1	10	A2	16	0	405_nm_Ex
1	10	A2	16	0	561_nm_Ex_-_1
1	10	A2	16	0	561_nm_Ex_-_2
1	10	A2	16	0	638_nm_Ex_-_1
1	10	A2	16	0	638_nm_Ex_-_2
1	10	A2	17	0	405_nm_Ex
1	10	A2	17	0	561_nm_Ex_-_1
1	10	A2	17	0	561_nm_Ex_-_2
1	10	A2	17	0	638_nm_Ex_-_1
1	10	A2	17	0	638_nm_Ex_-_2
1	10	A2	18	0	405_nm_Ex
1	10	A2	18	0	561_nm_Ex_-_1
1	10	A2	18	0	561_nm_Ex_-_2
1	10	A2	18	0	638_nm_Ex_-_1
1	10	A2	18	0	638_nm_Ex_-_2
1	10	A2	19	0	405_nm_Ex
1	10	A2	19	0	561_nm_Ex_-_1
1	10	A2	19	0	561_nm_Ex_-_2
1	10	A2	19	0	638_nm_Ex_-_1
1	10	A2	19	0	638_nm_Ex_-_2
1	10	A2	20	0	405_nm_Ex
1	10	A2	20	0	561_nm_Ex_-_1
1	10	A2	20	0	561_nm_Ex_-_2
1	10	A2	20	0	638_nm_Ex_-_1
1	10	A2	20	0	638_nm_Ex_-_2
1	10	A2	21	0	405_nm_Ex
1	10	A2	21	0	561_nm_Ex_-_1
1	10	A2	21	0	561_nm_Ex_-_2
1	10	A2	21	0	638_nm_Ex_-_1
1	10	A2	21	0	638_nm_Ex_-_2
1	10	A2	22	0	405_nm_Ex
1	10	A2	22	0	561_nm_Ex_-_1
1	10	A2	22	0	561_nm_Ex_-_2
1	10	A2	22	0	638_nm_Ex_-_1
1	10	A2	22	0	638_nm_Ex_-_2
1	10	A2	23	0	405_nm_Ex
1	10	A2	23	0	561_nm_Ex_-_1
1	10	A2	23	0	561_nm_Ex_-_2
1	10	A2	23	0	638_nm_Ex_-_1
1	10	A2	23	0	638_nm_Ex_-_2
1	10	A2	24	0	405_nm_Ex
1	10	A2	24	0	561_nm_Ex_-_1
1	10	A2	24	0	561_nm_Ex_-_2
1	10	A2	24	0	638_nm_Ex_-_1
1	10	A2	24	0	638_nm_Ex_-_2
1	10	A2	25	0	405_nm_Ex
1	10	A2	25	0	561_nm_Ex_-_1
1	10	A2	25	0	561_nm_Ex_-_2
1	10	A2	25	0	638_nm_Ex_-_1
1	10	A2	25	0	638_nm_Ex_-_2
1	10	A2	26	0	405_nm_Ex
1	10	A2	26	0	561_nm_Ex_-_1
1	10	A2	26	0	561_nm_Ex_-_2
1	10	A2	26	0	638_nm_Ex_-_1
1	10	A2	26	0	638_nm_Ex_-_2
1	10	A2	27	0	405_nm_Ex
1	10	A2	27	0	561_nm_Ex_-_1
1	10	A2	27	0	561_nm_Ex_-_2
1	10	A2	27	0	638_nm_Ex_-_1
1	10	A2	27	0	638_nm_Ex_-_2
1	10	A2	28	0	405_nm_Ex
1	10	A2	28	0	561_nm_Ex_-_1
1	10	A2	28	0	561_nm_Ex_-_2
1	10	A2	28	0	638_nm_Ex_-_1
1	10	A2	28	0	638_nm_Ex_-_2
1	10	A2	29	0	405_nm_Ex
1	10	A2	29	0	561_nm_Ex_-_1
1	10	A2	29	0	561_nm_Ex_-_2
1	10	A2	29	0	638_nm_Ex_-_1
1	10	A2	29	0	638_nm_Ex_-_2
1	10	A2	30	0	405_nm_Ex
1	10	A2	30	0	561_nm_Ex_-_1
1	10	A2	30	0	561_nm_Ex_-_2
1	10	A2	30	0	638_nm_Ex_-_1
1	10	A2	30	0	638_nm_Ex_-_2
1	10	A2	31	0	405_nm_Ex
1	10	A2	31	0	561_nm_Ex_-_1
1	10	A2	31	0	561_nm_Ex_-_2
1	10	A2	31	0	638_nm_Ex_-_1
1	10	A2	31	0	638_nm_Ex_-_2
1	10	A2	32	0	405_nm_Ex
1	10	A2	32	0	561_nm_Ex_-_1
1	10	A2	32	0	561_nm_Ex_-_2
1	10	A2	32	0	638_nm_Ex_-_1
1	10	A2	32	0	638_nm_Ex_-_2
1	10	A2	33	0	405_nm_Ex
1	10	A2	33	0	561_nm_Ex_-_1
1	10	A2	33	0	561_nm_Ex_-_2
1	10	A2	33	0	638_nm_Ex_-_1
1	10	A2	33	0	638_nm_Ex_-_2
1	10	A2	34	0	405_nm_Ex
1	10	A2	34	0	561_nm_Ex_-_1
1	10	A2	34	0	561_nm_Ex_-_2
1	10	A2	34	0	638_nm_Ex_-_1
1	10	A2	34	0	638_nm_Ex_-_2
1	10	A2	35	0	405_nm_Ex
1	10	A2	35	0	561_nm_Ex_-_1
1	10	A2	35	0	561_nm_Ex_-_2
1	10	A2	35	0	638_nm_Ex_-_1
1	10	A2	35	0	638_nm_Ex_-_2
1	10	A2	36	0	405_nm_Ex
1	10	A2	36	0	561_nm_Ex_-_1
1	10	A2	36	0	561_nm_Ex_-_2
1	10	A2	36	0	638_nm_Ex_-_1
1	10	A2	36	0	638_nm_Ex_-_2
1	10	A2	37	0	405_nm_Ex
1	10	A2	37	0	561_nm_Ex_-_1
1	10	A2	37	0	561_nm_Ex_-_2
1	10	A2	37	0	638_nm_Ex_-_1
1	10	A2	37	0	638_nm_Ex_-_2
1	10	A2	38	0	405_nm_Ex
1	10	A2	38	0	561_nm_Ex_-_1
1	10	A2	38	0	561_nm_Ex_-_2
1	10	A2	38	0	638_nm_Ex_-_1
1	10	A2	38	0	638_nm_Ex_-_2
1	10	A2	39	0	405_nm_Ex
1	10	A2	39	0	561_nm_Ex_-_1
1	10	A2	39	0	561_nm_Ex_-_2
1	10	A2	39	0	638_nm_Ex_-_1
1	10	A2	39	0	638_nm_Ex_-_2
1	10	A2	40	0	405_nm_Ex
1	10	A2	40	0	561_nm_Ex_-_1
1	10	A2	40	0	561_nm_Ex_-_2
1	10	A2	40	0	638_nm_Ex_-_1
1	10	A2	40	0	638_nm_Ex_-_2
1	10	A2	41	0	405_nm_Ex
1	10	A2	41	0	561_nm_Ex_-_1
1	10	A2	41	0	561_nm_Ex_-_2
1	10	A2	41	0	638_nm_Ex_-_1
1	10	A2	41	0	638_nm_Ex_-_2
1	10	A2	42	0	405_nm_Ex
1	10	A2	42	0	561_nm_Ex_-_1
1	10	A2	42	0	561_nm_Ex_-_2
1	10	A2	42	0	638_nm_Ex_-_1
1	10	A2	42	0	638_nm_Ex_-_2
1	10	A2	43	0	405_nm_Ex
1	10	A2	43	0	561_nm_Ex_-_1
1	10	A2	43	0	561_nm_Ex_-_2
1	10	A2	43	0	638_nm_Ex_-_1
1	10	A2	43	0	638_nm_Ex_-_2
1	10	A2	44	0	405_nm_Ex
1	10	A2	44	0	561_nm_Ex_-_1
1	10	A2	44	0	561_nm_Ex_-_2
1	10	A2	44	0	638_nm_Ex_-_1
1	10	A2	44	0	638_nm_Ex_-_2
1	10	A2	45	0	405_nm_Ex
1	10	A2	45	0	561_nm_Ex_-_1
1	10	A2	45	0	561_nm_Ex_-_2
1	10	A2	45	0	638_nm_Ex_-_1
1	10	A2	45	0	638_nm_Ex_-_2
1	10	A2	46	0	405_nm_Ex
1	10	A2	46	0	561_nm_Ex_-_1
1	10	A2	46	0	561_nm_Ex_-_2
1	10	A2	46	0	638_nm_Ex_-_1
1	10	A2	46	0	638_nm_Ex_-_2
1	10	A2	47	0	405_nm_Ex
1	10	A2	47	0	561_nm_Ex_-_1
1	10	A2	47	0	561_nm_Ex_-_2
1	10	A2	47	0	638_nm_Ex_-_1
1	10	A2	47	0	638_nm_Ex_-_2
1	10	A2	48	0	405_nm_Ex
1	10	A2	48	0	561_nm_Ex_-_1
1	10	A2	48	0	561_nm_Ex_-_2
1	10	A2	48	0	638_nm_Ex_-_1
1	10	A2	48	0	638_nm_Ex_-_2
1	10	A2	49	0	405_nm_Ex
1	10	A2	49	0	561_nm_Ex_-_1
1	10	A2	49	0	561_nm_Ex_-_2
1	10	A2	49	0	638_nm_Ex_-_1
1	10	A2	49	0	638_nm_Ex_-_2
1	10	A2	50	0	405_nm_Ex
1	10	A2	50	0	561_nm_Ex_-_1
1	10	A2	50	0	561_nm_Ex_-_2
1	10	A2	50	0	638_nm_Ex_-_1
1	10	A2	50	0	638_nm_Ex_-_2
1	10	A2	51	0	405_nm_Ex
1	10	A2	51	0	561_nm_Ex_-_1
1	10	A2	51	0	561_nm_Ex_-_2
1	10	A2	51	0	638_nm_Ex_-_1
1	10	A2	51	0	638_nm_Ex_-_2
1	10	A2	52	0	405_nm_Ex
1	10	A2	52	0	561_nm_Ex_-_1
1	10	A2	52	0	561_nm_Ex_-_2
1	10	A2	52	0	638_nm_Ex_-_1
1	10	A2	52	0	638_nm_Ex_-_2
1	10	A2	53	0	405_nm_Ex
1	10	A2	53	0	561_nm_Ex_-_1
1	10	A2	53	0	561_nm_Ex_-_2
1	10	A2	53	0	638_nm_Ex_-_1
1	10	A2	53	0	638_nm_Ex_-_2
1	10	A2	54	0	405_nm_Ex
1	10	A2	54	0	561_nm_Ex_-_1
1	10	A2	54	0	561_nm_Ex_-_2
1	10	A2	54	0	638_nm_Ex_-_1
1	10	A2	54	0	638_nm_Ex_-_2
1	10	A2	55	0	405_nm_Ex
1	10	A2	55	0	561_nm_Ex_-_1
1	10	A2	55	0	561_nm_Ex_-_2
1	10	A2	55	0	638_nm_Ex_-_1
1	10	A2	55	0	638_nm_Ex_-_2
1	10	A2	56	0	405_nm_Ex
1	10	A2	56	0	561_nm_Ex_-_1
1	10	A2	56	0	561_nm_Ex_-_2
1	10	A2	56	0	638_nm_Ex_-_1
1	10	A2	56	0	638_nm_Ex_-_2
1	10	A2	57	0	405_nm_Ex
1	10	A2	57	0	561_nm_Ex_-_1
1	10	A2	57	0	561_nm_Ex_-_2
1	10	A2	57	0	638_nm_Ex_-_1
1	10	A2	57	0	638_nm_Ex_-_2
1	10	A2	58	0	405_nm_Ex
1	10	A2	58	0	561_nm_Ex_-_1
1	10	A2	58	0	561_nm_Ex_-_2
1	10	A2	58	0	638_nm_Ex_-_1
1	10	A2	58	0	638_nm_Ex_-_2
1	10	A2	59	0	405_nm_Ex
1	10	A2	59	0	561_nm_Ex_-_1
1	10	A2	59	0	561_nm_Ex_-_2
1	10	A2	59	0	638_nm_Ex_-_1
1	10	A2	59	0	638_nm_Ex_-_2
1	10	A2	60	0	405_nm_Ex
1	10	A2	60	0	561_nm_Ex_-_1
1	10	A2	60	0	561_nm_Ex_-_2
1	10	A2	60	0	638_nm_Ex_-_1
1	10	A2	60	0	638_nm_Ex_-_2
1	10	A2	61	0	405_nm_Ex
1	10	A2	61	0	561_nm_Ex_-_1
1	10	A2	61	0	561_nm_Ex_-_2
1	10	A2	61	0	638_nm_Ex_-_1
1	10	A2	61	0	638_nm_Ex_-_2
1	10	A2	62	0	405_nm_Ex
1	10	A2	62	0	561_nm_Ex_-_1
1	10	A2	62	0	561_nm_Ex_-_2
1	10	A2	62	0	638_nm_Ex_-_1
1	10	A2	62	0	638_nm_Ex_-_2
1	10	A2	63	0	405_nm_Ex
1	10	A2	63	0	561_nm_Ex_-_1
1	10	A2	63	0	561_nm_Ex_-_2
1	10	A2	63	0	638_nm_Ex_-_1
1	10	A2	63	0	638_nm_Ex_-_2
1	10	A2	64	0	405_nm_Ex
1	10	A2	64	0	561_nm_Ex_-_1
1	10	A2	64	0	561_nm_Ex_-_2
1	10	A2	64	0	638_nm_Ex_-_1
1	10	A2	64	0	638_nm_Ex_-_2
1	10	A2	65	0	405_nm_Ex
1	10	A2	65	0	561_nm_Ex_-_1
1	10	A2	65	0	561_nm_Ex_-_2
1	10	A2	65	0	638_nm_Ex_-_1
1	10	A2	65	0	638_nm_Ex_-_2
1	10	A2	66	0	405_nm_Ex
1	10	A2	66	0	561_nm_Ex_-_1
1	10	A2	66	0	561_nm_Ex_-_2
1	10	A2	66	0	638_nm_Ex_-_1
1	10	A2	66	0	638_nm_Ex_-_2
1	10	A2	67	0	405_nm_Ex
1	10	A2	67	0	561_nm_Ex_-_1
1	10	A2	67	0	561_nm_Ex_-_2
1	10	A2	67	0	638_nm_Ex_-_1
1	10	A2	67	0	638_nm_Ex_-_2
1	10	A2	68	0	405_nm_Ex
1	10	A2	68	0	561_nm_Ex_-_1
1	10	A2	68	0	561_nm_Ex_-_2
1	10	A2	68	0	638_nm_Ex_-_1
1	10	A2	68	0	638_nm_Ex_-_2
1	10	A2	69	0	405_nm_Ex
1	10	A2	69	0	561_nm_Ex_-_1
1	10	A2	69	0	561_nm_Ex_-_2
1	10	A2	69	0	638_nm_Ex_-_1
1	10	A2	69	0	638_nm_Ex_-_2
1	10	A2	70	0	405_nm_Ex
1	10	A2	70	0	561_nm_Ex_-_1
1	10	A2	70	0	561_nm_Ex_-_2
1	10	A2	70	0	638_nm_Ex_-_1
1	10	A2	70	0	638_nm_Ex_-_2
1	10	A2	71	0	405_nm_Ex
1	10	A2	71	0	561_nm_Ex_-_1
1	10	A2	71	0	561_nm_Ex_-_2
1	10	A2	71	0	638_nm_Ex_-_1
1	10	A2	71	0	638_nm_Ex_-_2
1	10	A2	72	0	405_nm_Ex
1	10	A2	72	0	561_nm_Ex_-_1
1	10	A2	72	0	561_nm_Ex_-_2
1	10	A2	72	0	638_nm_Ex_-_1
1	10	A2	72	0	638_nm_Ex_-_2
1	10	A2	73	0	405_nm_Ex
1	10	A2	73	0	561_nm_Ex_-_1
1	10	A2	73	0	561_nm_Ex_-_2
1	10	A2	73	0	638_nm_Ex_-_1
1	10	A2	73	0	638_nm_Ex_-_2
1	10	A2	74	0	405_nm_Ex
1	10	A2	74	0	561_nm_Ex_-_1
1	10	A2	74	0	561_nm_Ex_-_2
1	10	A2	74	0	638_nm_Ex_-_1
1	10	A2	74	0	638_nm_Ex_-_2
1	10	A2	75	0	405_nm_Ex
1	10	A2	75	0	561_nm_Ex_-_1
1	10	A2	75	0	561_nm_Ex_-_2
1	10	A2	75	0	638_nm_Ex_-_1
1	10	A2	75	0	638_nm_Ex_-_2
1	10	A2	76	0	405_nm_Ex
1	10	A2	76	0	561_nm_Ex_-_1
1	10	A2	76	0	561_nm_Ex_-_2
1	10	A2	76	0	638_nm_Ex_-_1
1	10	A2	76	0	638_nm_Ex_-_2
1	10	A2	77	0	405_nm_Ex
1	10	A2	77	0	561_nm_Ex_-_1
1	10	A2	77	0	561_nm_Ex_-_2
1	10	A2	77	0	638_nm_Ex_-_1
1	10	A2	77	0	638_nm_Ex_-_2
1	10	A2	78	0	405_nm_Ex
1	10	A2	78	0	561_nm_Ex_-_1
1	10	A2	78	0	561_nm_Ex_-_2
1	10	A2	78	0	638_nm_Ex_-_1
1	10	A2	78	0	638_nm_Ex_-_2
1	10	A2	79	0	405_nm_Ex
1	10	A2	79	0	561_nm_Ex_-_1
1	10	A2	79	0	561_nm_Ex_-_2
1	10	A2	79	0	638_nm_Ex_-_1
1	10	A2	79	0	638_nm_Ex_-_2
1	10	A2	80	0	405_nm_Ex
1	10	A2	80	0	561_nm_Ex_-_1
1	10	A2	80	0	561_nm_Ex_-_2
1	10	A2	80	0	638_nm_Ex_-_1
1	10	A2	80	0	638_nm_Ex_-_2
1	10	A2	81	0	405_nm_Ex
1	10	A2	81	0	561_nm_Ex_-_1
1	10	A2	81	0	561_nm_Ex_-_2
1	10	A2	81	0	638_nm_Ex_-_1
1	10	A2	81	0	638_nm_Ex_-_2
1	10	A2	82	0	405_nm_Ex
1	10	A2	82	0	561_nm_Ex_-_1
1	10	A2	82	0	561_nm_Ex_-_2
1	10	A2	82	0	638_nm_Ex_-_1
1	10	A2	82	0	638_nm_Ex_-_2
1	10	A2	83	0	405_nm_Ex
1	10	A2	83	0	561_nm_Ex_-_1
1	10	A2	83	0	561_nm_Ex_-_2
1	10	A2	83	0	638_nm_Ex_-_1
1	10	A2	83	0	638_nm_Ex_-_2
1	10	A2	84	0	405_nm_Ex
1	10	A2	84	0	561_nm_Ex_-_1
1	10	A2	84	0	561_nm_Ex_-_2
1	10	A2	84	0	638_nm_Ex_-_1
1	10	A2	84	0	638_nm_Ex_-_2
1	10	A2	85	0	405_nm_Ex
1	10	A2	85	0	561_nm_Ex_-_1
1	10	A2	85	0	561_nm_Ex_-_2
1	10	A2	85	0	638_nm_Ex_-_1
1	10	A2	85	0	638_nm_Ex_-_2
1	10	A2	86	0	405_nm_Ex
1	10	A2	86	0	561_nm_Ex_-_1
1	10	A2	86	0	561_nm_Ex_-_2
1	10	A2	86	0	638_nm_Ex_-_1
1	10	A2	86	0	638_nm_Ex_-_2
1	10	A2	87	0	405_nm_Ex
1	10	A2	87	0	561_nm_Ex_-_1
1	10	A2	87	0	561_nm_Ex_-_2
1	10	A2	87	0	638_nm_Ex_-_1
1	10	A2	87	0	638_nm_Ex_-_2
1	10	A2	88	0	405_nm_Ex
1	10	A2	88	0	561_nm_Ex_-_1
1	10	A2	88	0	561_nm_Ex_-_2
1	10	A2	88	0	638_nm_Ex_-_1
1	10	A2	88	0	638_nm_Ex_-_2
1	10	A2	89	0	405_nm_Ex
1	10	A2	89	0	561_nm_Ex_-_1
1	10	A2	89	0	561_nm_Ex_-_2
1	10	A2	89	0	638_nm_Ex_-_1
1	10	A2	89	0	638_nm_Ex_-_2
1	10	A2	90	0	405_nm_Ex
1	10	A2	90	0	561_nm_Ex_-_1
1	10	A2	90	0	561_nm_Ex_-_2
1	10	A2	90	0	638_nm_Ex_-_1
1	10	A2	90	0	638_nm_Ex_-_2
1	10	A2	91	0	405_nm_Ex
1	10	A2	91	0	561_nm_Ex_-_1
1	10	A2	91	0	561_nm_Ex_-_2
1	10	A2	91	0	638_nm_Ex_-_1
1	10	A2	91	0	638_nm_Ex_-_2
1	10	A2	92	0	405_nm_Ex
1	10	A2	92	0	561_nm_Ex_-_1
1	10	A2	92	0	561_nm_Ex_-_2
1	10	A2	92	0	638_nm_Ex_-_1
1	10	A2	92	0	638_nm_Ex_-_2
1	10	A2	93	0	405_nm_Ex
1	10	A2	93	0	561_nm_Ex_-_1
1	10	A2	93	0	561_nm_Ex_-_2
1	10	A2	93	0	638_nm_Ex_-_1
1	10	A2	93	0	638_nm_Ex_-_2
1	10	A2	94	0	405_nm_Ex
1	10	A2	94	0	561_nm_Ex_-_1
1	10	A2	94	0	561_nm_Ex_-_2
1	10	A2	94	0	638_nm_Ex_-_1
1	10	A2	94	0	638_nm_Ex_-_2
1	10	A2	95	0	405_nm_Ex
1	10	A2	95	0	561_nm_Ex_-_1
1	10	A2	95	0	561_nm_Ex_-_2
1	10	A2	95	0	638_nm_Ex_-_1
1	10	A2	95	0	638_nm_Ex_-_2
1	10	A3	0	0	405_nm_Ex
1	10	A3	0	0	561_nm_Ex_-_1
1	10	A3	0	0	561_nm_Ex_-_2
1	10	A3	0	0	638_nm_Ex_-_1
1	10	A3	0	0	638_nm_Ex_-_2
1	10	A3	1	0	405_nm_Ex
1	10	A3	1	0	561_nm_Ex_-_1
1	10	A3	1	0	561_nm_Ex_-_2
1	10	A3	1	0	638_nm_Ex_-_1
1	10	A3	1	0	638_nm_Ex_-_2
1	10	A3	2	0	405_nm_Ex
1	10	A3	2	0	561_nm_Ex_-_1
1	10	A3	2	0	561_nm_Ex_-_2
1	10	A3	2	0	638_nm_Ex_-_1
1	10	A3	2	0	638_nm_Ex_-_2
1	10	A3	3	0	405_nm_Ex
1	10	A3	3	0	561_nm_Ex_-_1
1	10	A3	3	0	561_nm_Ex_-_2
1	10	A3	3	0	638_nm_Ex_-_1
1	10	A3	3	0	638_nm_Ex_-_2
1	10	A3	4	0	405_nm_Ex
1	10	A3	4	0	561_nm_Ex_-_1
1	10	A3	4	0	561_nm_Ex_-_2
1	10	A3	4	0	638_nm_Ex_-_1
1	10	A3	4	0	638_nm_Ex_-_2
1	10	A3	5	0	405_nm_Ex
1	10	A3	5	0	561_nm_Ex_-_1
1	10	A3	5	0	561_nm_Ex_-_2
1	10	A3	5	0	638_nm_Ex_-_1
1	10	A3	5	0	638_nm_Ex_-_2
1	10	A3	6	0	405_nm_Ex
1	10	A3	6	0	561_nm_Ex_-_1
1	10	A3	6	0	561_nm_Ex_-_2
1	10	A3	6	0	638_nm_Ex_-_1
1	10	A3	6	0	638_nm_Ex_-_2
1	10	A3	7	0	405_nm_Ex
1	10	A3	7	0	561_nm_Ex_-_1
1	10	A3	7	0	561_nm_Ex_-_2
1	10	A3	7	0	638_nm_Ex_-_1
1	10	A3	7	0	638_nm_Ex_-_2
1	10	A3	8	0	405_nm_Ex
1	10	A3	8	0	561_nm_Ex_-_1
1	10	A3	8	0	561_nm_Ex_-_2
1	10	A3	8	0	638_nm_Ex_-_1
